node_id,sequence_md5,identifier,identifier_all,accession,accession_all,pazy_id,component_id,size_rank,sequence_length,enzyme_name,organism,v1_component,cath
m0358,c2610dc7556aacd9a00bede53a3a5ef9,63,63,AHG30919.1;W0M2H4,AHG30919.1;W0M2H4,83,C017,27,414,MGS0010 (KF801579);MGS0010,Marine metagenome,41,3.40.710.10
m0346,be7dd8f21d1b03631b329ecc8c66318e,64,64,AGT96414.1;T1W153,AGT96414.1;T1W153,84,C018,28,390,MGS0105 (KC986400);MGS0105,Marine metagenome,8,3.40.710.10
m0094,342ff8b50fc233be7b68dc6cd032d5a7,65,65,AKJ87250;KP347755.1;A0A0G3FL20,AKJ87250;KP347755.1;A0A0G3FL20,85,C019,29,411,MGS0084,Environmental metagenome;Metagenome,18,TBDY
m0235,81a9df90765d3ca5a2dbd97ac8fe0e4f,66,66,AKJ87264;A0A0G3FEJ8;5D8M,AKJ87264;A0A0G3FEJ8;5D8M,86,C020,30,421,MGS0156,Environmental metagenome;Metagenome,24,3.40.50.1820
m0402,d8bf4c4b8965f1f5509d077b1db637c5,70,70,BAF57214.1;AB302140;A4UZ14,BAF57214.1;AB302140;A4UZ14,92,C023,31,338,PlaM9 depolymerase;PlaM9,PLA disk compost metagenome;Metagenome,40,3.40.50.1820
m0043,15317ec096461afae2a6111e17b27633,85,85,WP_011615004.1;Q0KBZ6,WP_011615004.1;Q0KBZ6,108,C027,32,293,PhaY2,Cupriavidus necator;Cuprivadus necator ATC17699,33,3.40.50.1820
m0017,085add734f10d1917f9638347ab618d2,87,87,WP_132259156.1;Q939Q9;4BTV,WP_132259156.1;Q939Q9;4BTV,110,C029,33,380,PhaZ7,Paucimonas lemoignei,34,3.40.50.1820
m0281,9779282f44f5947a072f15c26945d21a,89,89,BAA32541.1;O82950,BAA32541.1;O82950,112,C030,34,576,PhaZst;PhaZpst,Stutzerimonas stutzeri;Pseudomonas stutzeri,29,3.40.50.1820
m0334,b6f8363af9f6b89b71da887bdc4c3060,128,128,WP_012433325.1;ACD16728.1;B2T567,WP_012433325.1;ACD16728.1;B2T567,164,C033,35,316,PURase;Amidase,Paraburkholderia phytofirmans;Burkholderia phytofirmans DSM17436,19,TBDZ
m0039,12efbdad63de5275909365067113db41,146,146,UNZ81747.1;UNZ81747,UNZ81747.1;UNZ81747,187,C035,36,455,IS113;C033,Dehalococcoidia bacterium,43,3.40.710.10
m0409,dd7528addd91f972769d7e42c16b53cd,157,157,AAA33742.1,AAA33742.1,205,C036,37,378,MnP,,,
m0429,e5a559b306f8a40b94d6844216b41307,162,162,WP_041846030;WP_041846030.1;A0A0D0EIL0,WP_041846030;WP_041846030.1;A0A0D0EIL0,211,C037,38,256,Est11_32,Caldibacillus thermoamylovorans,37,3.40.50.1820
m0067,263a6865371a5e0924e53280192fa035,164,164,WP_034767800;WP_034767800.1;A0A090IVG8,WP_034767800;WP_034767800.1;A0A090IVG8,213,C038,39,240,Ces19_14,Caldibacillus thermoamylovorans,36,3.40.50.1820
m0063,228edba5269227f472a446139a646369,165,165,WP_108898647;WP_108898647.1,WP_108898647;WP_108898647.1,214,C039,40,249,Ces39_5,Caldibacillus thermoamylovorans,39,3.40.50.1820
m0169,5cee52f57ef4e114863f6926cabdca90,198,198,BEG79545,BEG79545,249,C040,41,716,PA4-degrading enzyme,Pseudoalteromonas sp.,,
m0026,0d1c7296209804664d2da95c23eea089,200,200,P08684.4,P08684.4,252,C041,42,503,CYP450,Homo sapiens,,
m0228,7d1184184e0086123cd94070ab861eb2,290,290,BAD07474.1,BAD07474.1,342,C042,43,437,Nepenthesin-1,Nepenthes distillatoria,,
m0321,b007b8710e413f8bd4c4e937274b9f60,434,434,,,489,C043,44,299,GuaPA,,,
m0054,1dac4ce79e11274c7297487b461232e1,442,442,NP_390179.1,NP_390179.1,497,C044,45,259,BsMPPE,Bacillus subtilis,,
m0238,829800eec935d841bf6bcc8772be89b2,443,443,NP_999368.1,NP_999368.1,498,C045,46,112,porcine pancreatic lipase,Sus scrofa,,
