node_id	sequence_md5	identifier	identifier_all	accession	accession_all	enzyme_name	enzyme_name_all	organism	pazy_id	pazy_id_all	sequence_length	n_source_rows	v1_component	cath
m0431	e6c65f28982cd50933de3173d5a6959d	340	340	WP_161104454.1	WP_161104454.1	DP054	DP054	Actinomadura rayongensis	392	392	295	1		
m0432	e6cfd2897ec399a6f1d3ec1c6a98cdb7	31	31	WP_039353427.1;WP_039353427;A0A0C1F4U8;7PZJ	WP_039353427.1;WP_039353427;A0A0C1F4U8;7PZJ	PET30	PET30	Kaistella jeonii;Kaistella (Chryseobacterium) jeonii	39	39	366	1	1	3.40.50.1820
m0433	e7456e8fab716e570d81b4e7665698f5	247	247	WP_075737041.1	WP_075737041.1	1496	1496	Streptomyces acidiscabies	299	299	304	1		
m0434	e7d1a404d6aeb48e1849f68fefcf018f	282	282	WP_067035690.1	WP_067035690.1	1876	1876	Streptomyces dysideae	334	334	423	1		
m0435	e8b2c742a4aaae248ea974667fac5dd6	186	186			dsPETase01	dsPETase01		236	236	287	1		
m0436	e9d33ca1cec72c417998b92e1bde3263	102	102	UFE15761.1	UFE15761.1	Lcp2	Lcp2	Microtetraspora sp. AC03309	130	130	409	1		
m0437	ea7a24d47eff2487f1491b3ad67cce64	75	75	BAN42606.1;A0A060N5H2	BAN42606.1;A0A060N5H2	CmCut	CmCut	Filobasidium magnum;Cryptococcus magnus	97	97	226	1	2	3.40.50.1820
m0438	eaea73ed1586531b0f860ec8e714f64e	480	480	BAA19791.1	BAA19791.1	PhaZcac	PhaZcac				494	1		
m0439	eb083b03c764314dd374fe8c25f98488	107	107	JzSedJan11_10004914	JzSedJan11_10004914	211;Enzyme 211 like	211;Enzyme 211 like	Metagenome	136	136	272	1		
m0440	eba0373101b5f637e985de667b0b86e7	405	405	GGO06455.1	GGO06455.1	TEP061	TEP061	Microbispora rosea subsp. aerata	459	459	296	1		
m0441	ebab773a50031e4f18dfa532f93c9379	227	227	WP_088988822.1	WP_088988822.1	1621	1621	Micromonospora chokoriensis	279	279	465	1		
m0442	ebd22bc012fd6e181f43bc728b85dc79	46	46	WP_012476895.1;NYLC_FLASK;5XYO	WP_012476895.1;NYLC_FLASK;5XYO	NylC	NylC	Paenarthrobacter ureafaciens;Paenarthrobacter ureafaciens K172	61	61	355	1	9	3.60.70.12
m0443	ec1108b84e036f58c2b72e2c1fcd594e	425	425	WP_143447025.1	WP_143447025.1	KaPETase	KaPETase	Kibdelosporangium aridum	480	480	286	1		
m0444	ec89fcce3f831d4efa72c84c4ac889ee	45	45	CAA24927.1;NYLB_FLASK;2ZLY	CAA24927.1;NYLB_FLASK;2ZLY	NylB	NylB	Paenarthrobacter ureafaciens;Paenarthrobacter ureafaciens K172	60	60	392	1	42	3.40.710.10
m0445	ece8f45d57141ab0f29280d76fc2a9b7	261	261	WP_116813002.1	WP_116813002.1	247	247	Steroidobacter cummioxidans	313	313	288	1		
m0446	ee0092b4288da1c69a59e16f2b702cdf	32	32	ACC95208.1;7ECB	ACC95208.1;7ECB	PET2;lipIAF5-2	PET2;lipIAF5-2	Metagenome-derived with  no obvious affiliation;Metagenome	40	40	308	1	1	3.40.50.1820
m0447	ee65196da3cdd70d808c0f9ce2241ace	394	394	WP_091317053.1	WP_091317053.1	ESM167	ESM167	Amycolatopsis tolypomycina	448	448	309	1		
m0448	ee6b0a11b080383c4383a93312d4003e	306	306	A0A3M1X2K7	A0A3M1X2K7	Nyl40	Nyl40	Deltaproteobacteria bacterium	358	358	322	1		
m0449	ee81132e0d2e864d7ce91cabcdfc1cf4	307	307	A0A432H965	A0A432H965	Nyl44	Nyl44	Deltaproteobacteria bacterium	359	359	326	1		
m0450	eeae01ba76427bc51c141cb43ccba7fd	224	224	WP_116180173.1	WP_116180173.1	Kubu-P	Kubu-P	Kutzneria buriramensis	276	276	288	1		
m0451	ef08656ab980fbd8c17fe79b6060a681	116	116	SJZ42839.1;WP_078759821.1;7QJO	SJZ42839.1;WP_078759821.1;7QJO	MtCut;Enzyme 606;606	MtCut;Enzyme 606;606	Marinactinospora thermotolerans	149	149	311	1	1	3.40.50.1820
m0452	ef202661c7e74e69a79dbd3c290e1b5b	314	314	A0A6I1QW75	A0A6I1QW75	Nyl60	Nyl60	Dehalococcoidia bacterium	366	366	325	1		
m0453	f00445f8b289d0164aff442192f24187	285	285	WP_103939557.1	WP_103939557.1	PC3	PC3	Thermomonospora echinospora	337	337	292	1		
m0454	f0c7dd480618fe5d7346e71180cd108d	399	399	WP_164449727.1	WP_164449727.1	TEP010	TEP010	Verrucosispora sioxanthis	453	453	432	1		
m0455	f0ef5b5426c1171b0f229df593d4d810	459	459	P20261	P20261	Lip1;Lip5	Lip1;Lip5	Diutina (Candida) rugosa			549	1	23	3.40.50.1820
m0456	f21de0ea2dcb603946ac9638d3076b59	93	93	AKZ20828.1;5AH1	AKZ20828.1;5AH1	Cbotu_EstA	Cbotu_EstA	Clostridium botulinum;Clostridium botulinum ATCC3502	120	120	452	1	25	3.40.50.1820
m0457	f2230dff660f44612d863d5256b21d66	376	376	WP_084261341.1	WP_084261341.1	ESM080	ESM080	Micromonospora rifamycinica	428	428	473	1		
m0458	f246639aef84a3e6be3c89eac9b2dfbf	257	257	WP_112669767.1	WP_112669767.1	1620	1620	Micromonospora saelicesensis	309	309	461	1		
m0459	f2a58e1db1245fbca5aba50020c17682	390	390	WP_203812622.1	WP_203812622.1	ESM156	ESM156	Paractinoplanes tereljensis	444	444	293	1		
m0460	f2e235a71b5ce3ac861bb6b70e9c8fef	370	370	MBF9135495.1	MBF9135495.1	ESM061	ESM061	Plantactinospora alkalitolerans	422	422	346	1		
m0461	f3019f8a82e15ef9ac9ed61f6a611c97	80	80	WP_011616504.1;Q0K4D5	WP_011616504.1;Q0K4D5	PhaZ3	PhaZ3	Cupriavidus necator;Cuprivadus necator ATC17699	102	102	412	1	3	3.40.50.1820
m0462	f382d762cf0b0bafd3934f5417accc62	213	213	WP_203847453.1	WP_203847453.1	APET-26	APET-26	Dactylosporangium siamense	265	265	268	1		
m0463	f50fd2a3843ce155233b360ab9cded21	355	355	WP_167521412.1	WP_167521412.1	ESM010	ESM010	Microbispora sp. (multispecies)	407	407	475	1		
m0464	f5ac2c525370f659e6c1b4fc71e16ce1	136	136	SAY37589;SAY37589.1	SAY37589;SAY37589.1	PHL-61;PHL-6	PHL-61;PHL-6	Compost metagenome	176	176	257	1	1	3.40.50.1820
m0465	f768e32a79d0b17b006886911c31b36d	189	189	WID88783;WID88783.1	WID88783;WID88783.1	Dkca1	Dkca1	Dietzia kunjamensis	240	240	462	1	23	3.40.50.1820
m0466	f78eb617d08e5260c3365650f70fcad8	419	419	WP_233604767.1	WP_233604767.1	TEP165	TEP165	Micromonospora sp. HM5-17	474	474	442	1		
m0467	f7e864f6573eccaba6017448237af700	72	72	XP_001817153.1;P52956	XP_001817153.1;P52956	CutL1	CutL1	Aspergillus oryzae;Aspergillus oryzae ATCC42149	94	94	213	1	2	3.40.50.1820
m0468	f85c8564f510148807a599ea6a5cf433	264	264	WP_123685830.1	WP_123685830.1	414	414	Amycolatopsis bacterium	316	316	289	1		
m0469	f972c4fe64b984d09a783a3fcdfb3199	84	84	WP_011615575.1;Q0K9H3	WP_011615575.1;Q0K9H3	PhaY1;PhaY1(PhaZ2)	PhaY1;PhaY1(PhaZ2)	Cupriavidus necator;Cuprivadus necator ATC17699	107	107	718	1	28	3.40.50.1820
m0470	faf6984f2f1464301a6db7313145d9f3	323	323	WP_014810472.1	WP_014810472.1	Nyl82	Nyl82	Desulfomonile tiedjei	375	375	334	1		
m0471	fb2204e84d7a9a86df947cd20e179223	387	387	WP_199199185.1	WP_199199185.1	ESM139	ESM139	Amycolatopsis sp. CA-128772	441	441	339	1		
m0472	fb6cb498ca713c8ff665a94eeaeab29f	278	278	WP_086668955.1	WP_086668955.1	1475	1475	Lentzea kentuckyensis	330	330	375	1		
m0473	fbbad91070ae99aa6eed1595044335d5	269	269	WP_124770494.1	WP_124770494.1	1571	1571	Micromonospora inaquosa	321	321	329	1		
m0474	fbdf1fd8bb136bc1f27b76dfedecd095	374	374	WP_181548579.1	WP_181548579.1	ESM069	ESM069	Micromonospora saelicesensis	426	426	443	1		
m0475	fcafc8f695c58e71718b19c1a7c315ba	475	475	N20M5AZM016;A4Y035;2FX5	N20M5AZM016;A4Y035;2FX5	PE-H;B7O88_11480	PE-H;B7O88_11480	Halopseudomonas aestusnigri VGXO14			258	1	20	3.40.50.1820
m0476	fceeefb59ad5e778ca5e914e61d0c945	199	199	P00761.1	P00761.1	Trypsin	Trypsin	Sus scrofa	251	251	231	1		
m0477	fd6fe4eecb575bbb51d49f121a523532	218	218	SDZ16714.1	SDZ16714.1	Mipa-P	Mipa-P	Micromonospora pattaloongensis	270	270	294	1		
m0478	fe08eef9c8f87d7d57af2914ff906b14	6	6	UUT36763;OK558824	UUT36763;OK558824	PLE628;PLE629	PLE628;PLE629	Marinobacter sp.	6	6	316	1	1	3.40.50.1820
m0479	fe1766a388c03c1e83be5dd8c749ba4b	158	158	WP_015255658;L0EF70	WP_015255658;L0EF70	Tcca	Tcca	Thermobacillus composti;Thermobacillus composti KWC4	207	207	508	1	23	3.40.50.1820
m0480	fe354046ad936ac3305fe124cc0c4bcc	286	286	WP_125313231.1	WP_125313231.1	PC4	PC4	Amycolatopsis eburnea	338	338	309	1		
m0481	fea43b060eb31c4f0bf3beb4b1f9e521	295	295	WP_075885500.1	WP_075885500.1	Nyl13	Nyl13	Faecalibaculum rodentium	347	347	324	1		
