source,target,pct_id,evalue,bits
n4,n83,38.8,2.150e-48,196.0
n4,n86,54.7,2.200e-79,299.0
n4,n87,46.2,1.960e-62,243.0
n4,n88,49.3,1.750e-63,247.0
n4,n89,49.3,1.740e-74,283.0
n4,n9,47.0,3.890e-66,255.0
n40,n44,30.4,1.450e-20,104.0
n40,n46,30.4,1.450e-20,104.0
n40,n54,31.6,7.540e-21,105.0
n40,n62,30.1,2.390e-14,83.0
n40,n63,46.9,4.910e-66,255.0
n40,n73,30.2,2.650e-14,83.0
n40,n78,30.6,1.830e-23,114.0
n40,n8,30.5,1.440e-19,101.0
n40,n80,30.0,1.230e-19,101.0
n40,n81,30.7,6.090e-19,99.0
n40,n82,30.0,1.270e-16,91.0
n41,n42,56.1,2.700e-94,349.0
n41,n43,42.4,2.480e-47,193.0
n41,n44,45.5,4.910e-64,248.0
n41,n45,44.3,1.350e-61,240.0
n41,n46,45.5,4.910e-64,248.0
n41,n47,46.2,2.010e-65,253.0
n41,n5,45.1,1.260e-56,224.0
n41,n50,36.8,4.000e-33,146.0
n41,n51,51.4,1.540e-73,280.0
n41,n52,43.4,2.940e-57,226.0
n41,n53,46.0,2.840e-60,236.0
n41,n54,47.3,6.980e-59,231.0
n41,n55,44.5,3.220e-56,222.0
n41,n56,44.1,6.060e-55,218.0
n41,n57,43.8,6.060e-55,218.0
n41,n58,40.8,2.830e-51,206.0
n41,n59,45.7,1.610e-67,260.0
n41,n6,46.9,9.700e-60,234.0
n41,n60,41.4,1.310e-64,250.0
n41,n61,42.4,1.000e-64,251.0
n41,n62,50.7,3.880e-65,252.0
n41,n64,45.7,7.650e-58,228.0
n41,n66,44.1,1.640e-67,260.0
n41,n67,33.2,3.140e-34,149.0
n41,n68,46.5,3.890e-69,265.0
n41,n69,44.4,1.240e-53,214.0
n41,n7,46.8,9.590e-68,261.0
n41,n70,45.4,1.810e-63,247.0
n41,n71,44.6,6.760e-66,255.0
n41,n72,43.4,4.660e-54,215.0
n41,n73,44.4,3.090e-58,229.0
n41,n74,46.2,4.330e-62,242.0
n41,n75,46.5,1.670e-58,230.0
n41,n76,44.5,4.050e-66,255.0
n41,n77,47.0,6.040e-70,268.0
n41,n78,43.4,3.000e-58,229.0
n41,n79,33.3,3.340e-30,136.0
n41,n8,48.3,2.340e-62,243.0
n41,n80,44.5,6.000e-62,242.0
n41,n81,45.1,6.720e-61,238.0
n41,n82,32.6,3.600e-30,136.0
n41,n83,42.3,2.570e-44,183.0
n41,n86,45.4,5.810e-64,248.0
n41,n87,46.5,2.480e-57,226.0
n41,n88,42.1,5.460e-49,198.0
n41,n89,47.6,2.080e-70,270.0
n41,n9,47.6,1.350e-61,240.0
n42,n43,39.9,2.590e-55,220.0
n42,n44,51.7,8.920e-74,281.0
n42,n45,45.1,8.850e-72,274.0
n42,n46,51.7,8.920e-74,281.0
n42,n47,64.2,7.580e-97,357.0
n42,n5,46.7,7.600e-62,241.0
n42,n50,32.4,5.980e-29,132.0
n42,n51,54.7,3.880e-80,302.0
n42,n52,50.6,2.100e-71,273.0
n42,n53,51.3,1.110e-72,277.0
n42,n54,49.6,1.770e-70,270.0
n42,n55,47.8,2.010e-66,256.0
n42,n56,48.5,1.070e-67,260.0
n42,n57,48.1,3.100e-67,259.0
n42,n58,42.4,4.000e-58,229.0
n42,n59,51.4,5.710e-81,305.0
n42,n6,48.7,4.120e-68,262.0
n42,n60,52.1,3.010e-80,302.0
n42,n61,53.7,8.210e-83,311.0
n42,n62,52.6,2.050e-74,283.0
n42,n64,51.3,4.330e-69,265.0
n42,n66,55.6,2.710e-84,316.0
n42,n67,41.5,2.970e-47,193.0
n42,n68,56.8,6.450e-86,322.0
n42,n69,51.0,3.250e-70,269.0
n42,n7,53.5,1.680e-80,303.0
n42,n70,54.5,2.130e-80,303.0
n42,n71,52.0,2.310e-82,309.0
n42,n72,47.6,1.480e-63,247.0
n42,n73,45.8,2.520e-68,263.0
n42,n74,49.5,1.340e-71,273.0
n42,n75,54.6,5.730e-75,285.0
n42,n76,49.5,2.070e-78,296.0
n42,n77,53.1,4.460e-81,305.0
n42,n78,49.4,2.450e-68,263.0
n42,n79,30.8,6.510e-26,122.0
n42,n8,50.9,1.910e-72,276.0
n42,n80,50.6,6.390e-72,275.0
n42,n81,52.3,3.050e-77,292.0
n42,n82,41.5,9.520e-46,188.0
n42,n83,40.8,1.660e-49,201.0
n42,n86,54.5,1.170e-80,304.0
n42,n87,45.9,3.340e-62,242.0
n42,n88,48.3,2.980e-63,246.0
n42,n89,52.9,8.720e-83,311.0
n42,n9,49.5,8.180e-70,268.0
n43,n44,38.2,6.220e-51,205.0
n43,n45,41.0,8.610e-51,205.0
n43,n46,38.2,6.220e-51,205.0
n43,n47,40.3,1.220e-54,217.0
n43,n5,40.8,1.070e-47,194.0
n43,n51,45.4,4.910e-67,258.0
n43,n52,42.5,3.260e-48,196.0
n43,n53,43.2,4.550e-50,202.0
n43,n54,41.2,1.230e-47,194.0
n43,n55,36.5,5.890e-42,175.0
n43,n56,37.3,6.950e-43,178.0
n43,n57,36.9,1.190e-42,177.0
n43,n58,35.7,1.170e-41,174.0
n43,n59,47.4,1.080e-63,247.0
n43,n6,45.0,1.020e-50,204.0
n43,n60,40.7,1.520e-55,220.0
n43,n61,46.5,8.560e-56,221.0
n43,n62,40.7,1.060e-46,191.0
n43,n64,39.9,8.780e-46,188.0
n43,n66,45.6,1.480e-60,237.0
n43,n67,32.7,8.670e-27,125.0
n43,n68,43.1,2.290e-61,240.0
n43,n69,35.6,5.780e-43,178.0
n43,n7,42.6,3.650e-59,232.0
n43,n70,39.3,6.250e-48,195.0
n43,n71,48.0,5.350e-63,245.0
n43,n72,36.1,6.230e-46,188.0
n43,n73,36.9,3.540e-46,189.0
n43,n74,40.3,1.000e-50,204.0
n43,n75,41.9,1.980e-51,206.0
n43,n76,45.3,2.910e-56,223.0
n43,n77,47.5,7.660e-57,225.0
n43,n78,42.2,3.550e-51,206.0
n43,n8,43.9,5.990e-50,201.0
n43,n80,41.5,9.600e-52,208.0
n43,n81,41.6,8.370e-51,205.0
n43,n82,30.5,3.640e-25,119.0
n43,n83,33.5,3.520e-28,129.0
n43,n86,48.7,2.610e-64,249.0
n43,n87,42.0,1.230e-48,197.0
n43,n88,37.8,9.650e-38,161.0
n43,n89,43.1,6.800e-53,211.0
n43,n9,36.1,4.520e-44,182.0
n44,n45,93.0,3.090e-159,565.0
n44,n46,100.0,2.280e-170,602.0
n44,n47,48.6,1.800e-66,257.0
n44,n5,59.8,1.010e-93,347.0
n44,n50,33.7,5.410e-30,135.0
n44,n51,50.2,5.980e-70,268.0
n44,n52,67.7,1.180e-98,363.0
n44,n53,68.3,9.040e-99,364.0
n44,n54,64.9,1.030e-94,350.0
n44,n55,55.0,2.000e-74,283.0
n44,n56,55.0,5.280e-75,285.0
n44,n57,55.7,1.810e-75,286.0
n44,n58,51.5,1.460e-76,290.0
n44,n59,46.5,3.590e-67,259.0
n44,n6,60.1,7.760e-94,347.0
n44,n60,47.8,1.860e-63,247.0
n44,n61,46.6,1.340e-61,240.0
n44,n62,63.5,9.790e-93,344.0
n44,n63,31.2,1.500e-22,111.0
n44,n64,65.9,5.990e-95,351.0
n44,n66,46.8,5.980e-70,268.0
n44,n67,35.2,2.150e-27,127.0
n44,n68,49.7,6.830e-74,281.0
n44,n69,56.8,3.580e-85,319.0
n44,n7,49.4,3.750e-72,275.0
n44,n70,47.9,1.060e-71,274.0
n44,n71,44.7,2.570e-65,253.0
n44,n72,58.7,2.940e-96,356.0
n44,n73,51.0,1.020e-77,294.0
n44,n74,76.8,1.790e-124,449.0
n44,n75,49.3,2.410e-65,253.0
n44,n76,49.6,5.600e-68,262.0
n44,n77,46.9,1.570e-70,270.0
n44,n78,56.7,3.280e-89,332.0
n44,n79,34.0,1.190e-27,127.0
n44,n8,98.9,1.060e-147,526.0
n44,n80,97.7,6.880e-167,590.0
n44,n81,60.4,5.190e-98,361.0
n44,n82,34.2,2.150e-27,127.0
n44,n83,47.5,4.150e-63,245.0
n44,n86,48.4,1.250e-66,257.0
n44,n87,56.5,1.390e-84,317.0
n44,n88,47.4,2.130e-69,266.0
n44,n89,46.4,5.600e-68,262.0
n44,n9,55.6,9.190e-87,324.0
n45,n46,93.0,3.090e-159,565.0
n45,n47,47.2,3.430e-65,252.0
n45,n5,59.5,4.080e-93,345.0
n45,n50,34.3,1.090e-30,138.0
n45,n51,47.9,1.060e-69,267.0
n45,n52,66.9,8.460e-97,357.0
n45,n53,66.8,1.110e-96,357.0
n45,n54,64.1,5.650e-93,344.0
n45,n55,54.4,2.890e-73,279.0
n45,n56,54.8,5.830e-74,281.0
n45,n57,55.1,2.620e-74,282.0
n45,n58,52.5,7.730e-76,288.0
n45,n59,46.7,8.010e-67,258.0
n45,n6,59.8,1.400e-93,347.0
n45,n60,47.4,2.830e-62,243.0
n45,n61,42.7,1.780e-61,240.0
n45,n62,62.7,1.410e-91,340.0
n45,n63,30.5,6.290e-21,105.0
n45,n64,64.7,3.640e-92,342.0
n45,n66,46.8,7.090e-71,271.0
n45,n67,35.7,1.750e-27,127.0
n45,n68,49.3,1.800e-74,283.0
n45,n69,57.6,3.350e-83,312.0
n45,n7,49.0,4.910e-72,275.0
n45,n70,47.6,6.860e-71,271.0
n45,n71,44.8,3.350e-65,252.0
n45,n72,58.9,5.020e-96,355.0
n45,n73,50.7,2.280e-77,293.0
n45,n74,76.5,2.580e-123,445.0
n45,n75,47.5,4.260e-62,242.0
n45,n76,49.3,6.680e-69,265.0
n45,n77,46.2,1.220e-70,270.0
n45,n78,56.6,8.090e-88,327.0
n45,n79,36.0,7.430e-30,135.0
n45,n8,92.7,2.370e-139,498.0
n45,n80,94.0,4.320e-161,571.0
n45,n81,58.8,1.900e-95,353.0
n45,n82,35.2,4.600e-28,129.0
n45,n83,46.1,9.180e-61,238.0
n45,n86,48.4,8.670e-68,261.0
n45,n87,56.1,2.630e-83,312.0
n45,n88,47.7,1.250e-69,267.0
n45,n89,45.8,1.320e-67,260.0
n45,n9,53.5,9.950e-84,314.0
n46,n47,48.6,1.800e-66,257.0
n46,n5,59.8,1.010e-93,347.0
n46,n50,33.7,5.410e-30,135.0
n46,n51,50.2,5.980e-70,268.0
n46,n52,67.7,1.180e-98,363.0
n46,n53,68.3,9.040e-99,364.0
n46,n54,64.9,1.030e-94,350.0
n46,n55,55.0,2.000e-74,283.0
n46,n56,55.0,5.280e-75,285.0
n46,n57,55.7,1.810e-75,286.0
n46,n58,51.5,1.460e-76,290.0
n46,n59,46.5,3.590e-67,259.0
n46,n6,60.1,7.760e-94,347.0
n46,n60,47.8,1.860e-63,247.0
n46,n61,46.6,1.340e-61,240.0
n46,n62,63.5,9.790e-93,344.0
n46,n63,31.2,1.500e-22,111.0
n46,n64,65.9,5.990e-95,351.0
n46,n66,46.8,5.980e-70,268.0
n46,n67,35.2,2.150e-27,127.0
n46,n68,49.7,6.830e-74,281.0
n46,n69,56.8,3.580e-85,319.0
n46,n7,49.4,3.750e-72,275.0
n46,n70,47.9,1.060e-71,274.0
n46,n71,44.7,2.570e-65,253.0
n46,n72,58.7,2.940e-96,356.0
n46,n73,51.0,1.020e-77,294.0
n46,n74,76.8,1.790e-124,449.0
n46,n75,49.3,2.410e-65,253.0
n46,n76,49.6,5.600e-68,262.0
n46,n77,46.9,1.570e-70,270.0
n46,n78,56.7,3.280e-89,332.0
n46,n79,34.0,1.190e-27,127.0
n46,n8,98.9,1.060e-147,526.0
n46,n80,97.7,6.880e-167,590.0
n46,n81,60.4,5.190e-98,361.0
n46,n82,34.2,2.150e-27,127.0
n46,n83,47.5,4.150e-63,245.0
n46,n86,48.4,1.250e-66,257.0
n46,n87,56.5,1.390e-84,317.0
n46,n88,47.4,2.130e-69,266.0
n46,n89,46.4,5.600e-68,262.0
n46,n9,55.6,9.190e-87,324.0
n47,n5,50.4,1.340e-66,257.0
n47,n50,32.5,6.390e-31,138.0
n47,n51,52.8,2.900e-72,276.0
n47,n52,48.3,2.940e-65,252.0
n47,n53,50.2,1.660e-68,263.0
n47,n54,50.0,9.090e-67,257.0
n47,n55,47.9,9.330e-64,247.0
n47,n56,48.7,6.460e-65,251.0
n47,n57,47.9,5.470e-64,248.0
n47,n58,43.1,1.920e-60,236.0
n47,n59,50.5,1.150e-73,280.0
n47,n6,50.4,1.120e-65,254.0
n47,n60,46.1,1.070e-66,257.0
n47,n61,47.3,3.000e-69,266.0
n47,n62,52.1,2.870e-68,262.0
n47,n64,47.9,2.810e-60,236.0
n47,n66,48.1,1.100e-71,274.0
n47,n67,38.7,3.460e-41,173.0
n47,n68,49.1,4.470e-73,278.0
n47,n69,47.4,5.030e-63,245.0
n47,n7,49.7,9.260e-71,271.0
n47,n70,52.3,6.200e-72,275.0
n47,n71,52.6,7.690e-78,294.0
n47,n72,45.0,4.200e-63,245.0
n47,n73,43.5,8.130e-59,231.0
n47,n74,51.3,4.050e-68,262.0
n47,n75,61.8,1.600e-93,346.0
n47,n76,47.2,1.350e-69,267.0
n47,n77,47.9,6.040e-70,268.0
n47,n78,46.9,2.800e-64,249.0
n47,n79,32.2,2.160e-29,133.0
n47,n8,51.8,9.520e-64,247.0
n47,n80,47.9,3.400e-65,252.0
n47,n81,51.3,1.590e-70,270.0
n47,n82,41.5,3.460e-41,173.0
n47,n83,39.0,2.090e-46,190.0
n47,n86,52.6,1.380e-73,280.0
n47,n87,44.3,6.300e-61,238.0
n47,n88,41.0,7.130e-49,198.0
n47,n89,48.1,2.380e-66,256.0
n47,n9,47.9,7.650e-65,251.0
n48,n49,30.1,6.030e-26,122.0
n49,n84,30.4,3.860e-25,119.0
n49,n85,35.5,3.480e-26,122.0
n5,n50,30.9,1.690e-23,114.0
n5,n51,47.7,2.280e-66,256.0
n5,n52,65.4,5.480e-96,354.0
n5,n53,67.3,3.440e-98,362.0
n5,n54,61.9,3.790e-89,332.0
n5,n55,59.1,4.030e-83,312.0
n5,n56,59.2,8.120e-84,314.0
n5,n57,59.2,8.120e-84,314.0
n5,n58,60.3,8.060e-88,327.0
n5,n59,44.9,1.210e-59,234.0
n5,n6,79.2,4.180e-129,465.0
n5,n60,41.9,2.890e-53,213.0
n5,n61,41.0,9.000e-55,218.0
n5,n62,68.2,3.140e-99,365.0
n5,n64,66.8,1.090e-96,357.0
n5,n66,44.3,4.930e-61,238.0
n5,n67,32.3,7.430e-25,118.0
n5,n68,46.2,1.380e-63,247.0
n5,n69,50.5,1.460e-70,270.0
n5,n7,46.6,4.030e-63,245.0
n5,n70,50.2,1.340e-66,257.0
n5,n71,48.1,8.120e-64,248.0
n5,n72,62.7,9.150e-98,361.0
n5,n73,58.1,1.160e-86,324.0
n5,n74,58.4,1.870e-89,333.0
n5,n75,47.2,3.980e-60,235.0
n5,n76,44.7,4.170e-60,235.0
n5,n77,46.7,9.590e-65,251.0
n5,n78,57.5,9.860e-86,320.0
n5,n79,32.3,2.470e-25,120.0
n5,n8,61.0,2.940e-89,332.0
n5,n80,60.1,1.010e-93,347.0
n5,n81,63.4,3.160e-100,369.0
n5,n82,33.9,3.440e-30,136.0
n5,n83,53.6,8.650e-74,281.0
n5,n86,49.5,8.390e-63,244.0
n5,n87,61.1,1.940e-94,349.0
n5,n88,43.7,3.530e-56,222.0
n5,n89,44.5,4.930e-61,238.0
n5,n9,59.0,1.130e-89,334.0
n50,n52,31.1,9.230e-27,124.0
n50,n53,31.8,4.890e-28,129.0
n50,n54,32.1,5.960e-26,122.0
n50,n55,30.8,1.360e-22,111.0
n50,n56,31.6,9.440e-24,114.0
n50,n57,30.8,7.990e-23,111.0
n50,n58,30.5,1.210e-21,107.0
n50,n59,32.1,1.860e-30,137.0
n50,n60,32.1,3.280e-27,126.0
n50,n61,31.7,9.230e-30,134.0
n50,n62,34.7,1.180e-29,134.0
n50,n64,31.5,2.940e-25,119.0
n50,n66,31.6,1.090e-30,138.0
n50,n67,33.2,1.090e-30,138.0
n50,n68,31.8,4.140e-30,136.0
n50,n69,32.3,1.920e-27,127.0
n50,n7,32.7,8.920e-33,144.0
n50,n70,32.9,2.060e-29,133.0
n50,n74,32.1,5.600e-27,125.0
n50,n75,32.9,1.470e-27,127.0
n50,n76,32.7,3.390e-32,143.0
n50,n77,32.7,1.990e-32,143.0
n50,n78,33.1,6.190e-26,122.0
n50,n79,85.4,1.930e-136,489.0
n50,n8,33.7,4.030e-30,136.0
n50,n80,33.9,1.860e-30,137.0
n50,n81,30.5,5.600e-27,125.0
n50,n82,30.2,1.470e-27,127.0
n50,n83,30.8,7.080e-22,108.0
n50,n86,31.7,5.980e-29,132.0
n50,n87,30.1,1.090e-22,111.0
n50,n88,32.1,4.440e-24,116.0
n50,n89,34.9,3.750e-31,139.0
n50,n9,32.6,2.970e-28,129.0
n51,n52,50.0,7.720e-66,254.0
n51,n53,48.5,3.470e-66,255.0
n51,n54,47.6,3.230e-64,249.0
n51,n55,46.4,1.100e-64,250.0
n51,n56,46.4,1.100e-64,250.0
n51,n57,46.4,6.460e-65,251.0
n51,n58,40.9,1.570e-54,217.0
n51,n59,65.9,2.380e-103,379.0
n51,n6,52.3,1.850e-68,263.0
n51,n60,61.8,2.340e-93,346.0
n51,n61,57.5,3.430e-97,359.0
n51,n62,48.5,4.290e-64,248.0
n51,n64,51.9,1.390e-67,260.0
n51,n66,56.1,9.830e-97,357.0
n51,n67,34.9,1.700e-35,154.0
n51,n68,57.9,1.240e-99,367.0
n51,n69,46.7,9.190e-57,224.0
n51,n7,56.6,2.860e-96,356.0
n51,n70,49.8,3.080e-71,272.0
n51,n71,60.6,2.710e-107,392.0
n51,n72,44.3,4.020e-61,239.0
n51,n73,46.0,9.920e-65,251.0
n51,n74,49.1,9.630e-70,267.0
n51,n75,53.6,1.510e-67,260.0
n51,n76,57.3,5.800e-97,358.0
n51,n77,58.7,1.530e-97,360.0
n51,n78,46.7,6.670e-66,255.0
n51,n79,30.2,4.220e-25,119.0
n51,n8,52.6,1.680e-68,263.0
n51,n80,49.1,9.550e-68,261.0
n51,n81,47.2,1.200e-65,254.0
n51,n82,33.1,5.480e-34,149.0
n51,n83,38.3,2.210e-41,174.0
n51,n86,67.8,1.010e-108,397.0
n51,n87,43.5,9.420e-57,224.0
n51,n88,43.7,8.420e-50,201.0
n51,n89,61.8,4.350e-100,368.0
n51,n9,46.0,2.140e-62,243.0
n52,n53,91.2,5.420e-136,487.0
n52,n54,68.8,1.260e-100,370.0
n52,n55,62.7,1.020e-86,324.0
n52,n56,62.3,1.020e-86,324.0
n52,n57,62.7,7.850e-87,324.0
n52,n58,55.4,6.520e-73,278.0
n52,n59,47.0,2.410e-59,233.0
n52,n6,70.3,1.880e-104,382.0
n52,n60,50.6,1.010e-65,254.0
n52,n61,49.8,1.720e-65,253.0
n52,n62,71.7,7.640e-106,387.0
n52,n64,67.7,3.880e-102,375.0
n52,n66,53.0,2.740e-71,272.0
n52,n67,34.3,1.290e-28,131.0
n52,n68,51.8,2.100e-71,273.0
n52,n69,55.1,8.270e-74,281.0
n52,n7,49.4,6.990e-67,258.0
n52,n70,51.1,4.380e-69,265.0
n52,n71,47.0,1.280e-60,237.0
n52,n72,68.6,1.950e-101,372.0
n52,n73,60.1,2.470e-88,329.0
n52,n74,65.4,7.920e-95,351.0
n52,n75,47.0,6.550e-57,225.0
n52,n76,50.0,1.080e-67,260.0
n52,n77,50.9,7.460e-69,264.0
n52,n78,64.2,9.360e-96,354.0
n52,n79,30.8,4.290e-24,116.0
n52,n8,67.3,1.010e-97,360.0
n52,n80,68.1,5.300e-99,364.0
n52,n81,73.6,2.710e-111,405.0
n52,n82,34.4,2.510e-32,143.0
n52,n83,53.1,1.080e-67,260.0
n52,n86,48.5,5.180e-62,242.0
n52,n87,62.0,9.380e-88,327.0
n52,n88,45.3,1.190e-58,230.0
n52,n89,47.0,2.180e-60,236.0
n52,n9,59.8,5.500e-88,328.0
n53,n54,69.5,2.140e-100,369.0
n53,n55,62.3,1.580e-87,326.0
n53,n56,62.5,9.270e-88,327.0
n53,n57,62.9,7.100e-88,327.0
n53,n58,56.0,6.970e-75,284.0
n53,n59,47.0,1.510e-61,240.0
n53,n6,70.3,3.790e-105,385.0
n53,n60,48.5,6.540e-65,251.0
n53,n61,47.7,7.230e-64,248.0
n53,n62,74.8,7.880e-111,404.0
n53,n64,70.0,7.810e-103,377.0
n53,n66,51.3,1.150e-69,267.0
n53,n67,33.6,5.780e-29,132.0
n53,n68,50.6,2.320e-70,269.0
n53,n69,53.2,2.650e-74,282.0
n53,n7,48.5,2.650e-66,256.0
n53,n70,53.3,1.780e-70,270.0
n53,n71,47.0,6.770e-62,241.0
n53,n72,70.9,9.330e-104,380.0
n53,n73,62.2,8.200e-92,341.0
n53,n74,65.6,1.760e-94,349.0
n53,n75,47.4,7.000e-59,231.0
n53,n76,49.1,5.910e-66,255.0
n53,n77,50.0,3.140e-67,259.0
n53,n78,64.2,3.550e-95,352.0
n53,n79,32.2,2.060e-26,123.0
n53,n8,67.6,2.240e-97,359.0
n53,n80,68.3,1.180e-98,363.0
n53,n81,74.0,2.220e-113,412.0
n53,n82,34.5,2.120e-31,140.0
n53,n83,55.4,1.780e-70,270.0
n53,n86,47.3,7.990e-63,244.0
n53,n87,62.7,7.670e-90,334.0
n53,n88,44.9,1.300e-58,230.0
n53,n89,45.5,1.670e-60,236.0
n53,n9,63.2,1.650e-92,343.0
n54,n55,63.1,1.870e-88,329.0
n54,n56,63.5,2.210e-89,332.0
n54,n57,63.5,3.760e-89,332.0
n54,n58,53.3,5.690e-69,265.0
n54,n59,44.9,2.400e-59,233.0
n54,n6,64.6,1.140e-93,347.0
n54,n60,44.3,1.110e-56,224.0
n54,n61,45.9,4.370e-61,238.0
n54,n62,70.2,3.910e-102,375.0
n54,n64,61.8,2.000e-90,336.0
n54,n66,48.1,1.600e-63,247.0
n54,n67,33.7,1.280e-28,131.0
n54,n68,49.4,3.820e-65,252.0
n54,n69,51.2,1.970e-67,260.0
n54,n7,48.1,7.200e-64,248.0
n54,n70,49.1,1.190e-66,257.0
n54,n71,43.4,5.000e-57,225.0
n54,n72,65.3,1.940e-93,346.0
n54,n73,59.1,2.380e-83,312.0
n54,n74,60.7,1.350e-86,323.0
n54,n75,46.6,1.190e-58,230.0
n54,n76,48.3,4.220e-64,248.0
n54,n77,46.1,1.150e-61,240.0
n54,n78,65.7,1.760e-94,349.0
n54,n79,31.0,4.270e-24,116.0
n54,n8,64.5,8.720e-94,347.0
n54,n80,64.9,1.350e-94,350.0
n54,n81,68.2,1.810e-99,366.0
n54,n82,33.2,4.880e-28,129.0
n54,n83,51.9,1.190e-66,257.0
n54,n86,45.7,3.130e-59,232.0
n54,n87,63.3,2.720e-87,325.0
n54,n88,44.2,7.980e-55,218.0
n54,n89,43.4,2.930e-57,226.0
n54,n9,62.0,1.440e-88,330.0
n55,n56,97.7,4.090e-144,514.0
n55,n57,98.4,4.840e-145,517.0
n55,n58,56.8,1.390e-75,287.0
n55,n59,45.5,1.140e-61,240.0
n55,n6,59.3,3.090e-83,312.0
n55,n60,45.0,4.060e-59,232.0
n55,n61,45.3,5.660e-61,238.0
n55,n62,64.1,2.360e-91,339.0
n55,n63,30.9,2.410e-19,100.0
n55,n64,56.3,3.190e-80,302.0
n55,n66,46.4,3.920e-62,242.0
n55,n67,35.3,8.250e-28,128.0
n55,n68,47.2,1.220e-63,247.0
n55,n69,46.3,6.920e-59,231.0
n55,n7,47.7,1.880e-64,250.0
n55,n70,46.1,7.160e-56,221.0
n55,n71,45.2,1.760e-62,243.0
n55,n72,56.2,4.320e-77,292.0
n55,n73,54.9,5.100e-78,295.0
n55,n74,57.1,5.100e-78,295.0
n55,n75,48.6,3.320e-61,239.0
n55,n76,45.7,1.490e-61,240.0
n55,n77,46.3,1.760e-62,243.0
n55,n78,55.0,1.640e-76,290.0
n55,n79,32.1,8.840e-22,108.0
n55,n8,54.6,2.890e-73,279.0
n55,n80,54.2,8.420e-73,277.0
n55,n81,62.9,2.880e-89,332.0
n55,n82,36.4,4.680e-31,139.0
n55,n83,48.3,1.310e-57,227.0
n55,n86,46.2,1.590e-63,247.0
n55,n87,56.2,4.770e-76,288.0
n55,n88,39.8,9.380e-48,194.0
n55,n89,48.1,9.970e-66,254.0
n55,n9,57.8,5.450e-80,301.0
n56,n57,98.4,3.700e-145,518.0
n56,n58,58.3,6.660e-78,294.0
n56,n59,45.5,6.690e-62,241.0
n56,n6,59.9,1.060e-83,314.0
n56,n60,45.6,3.670e-60,235.0
n56,n61,46.3,7.900e-63,244.0
n56,n62,64.7,8.100e-92,341.0
n56,n63,31.1,4.850e-20,102.0
n56,n64,57.9,5.820e-82,308.0
n56,n66,47.6,1.590e-63,247.0
n56,n67,35.7,2.170e-28,130.0
n56,n68,48.0,1.440e-64,250.0
n56,n69,46.3,8.180e-60,234.0
n56,n7,48.5,2.900e-65,252.0
n56,n70,46.8,8.460e-57,224.0
n56,n71,45.2,1.030e-62,244.0
n56,n72,56.4,1.940e-77,293.0
n56,n73,56.0,2.070e-79,299.0
n56,n74,57.1,6.660e-78,294.0
n56,n75,49.8,2.300e-62,243.0
n56,n76,46.1,1.140e-61,240.0
n56,n77,46.6,3.550e-63,245.0
n56,n78,55.4,7.360e-77,291.0
n56,n79,32.9,6.120e-23,112.0
n56,n8,54.6,7.620e-74,281.0
n56,n80,54.6,1.700e-73,280.0
n56,n81,64.3,1.530e-90,336.0
n56,n82,36.4,2.740e-31,139.0
n56,n83,49.0,6.920e-59,231.0
n56,n86,46.2,3.550e-63,245.0
n56,n87,56.6,1.940e-77,293.0
n56,n88,40.6,1.450e-48,197.0
n56,n89,48.0,2.220e-65,253.0
n56,n9,59.3,9.930e-82,307.0
n57,n58,57.9,4.320e-77,292.0
n57,n59,45.8,2.040e-62,243.0
n57,n6,59.9,1.060e-83,314.0
n57,n60,45.2,5.890e-60,235.0
n57,n61,45.5,6.690e-62,241.0
n57,n62,64.7,4.750e-92,341.0
n57,n63,31.4,4.850e-20,102.0
n57,n64,57.1,2.890e-81,305.0
n57,n66,47.2,2.080e-63,246.0
n57,n67,35.7,7.460e-29,131.0
n57,n68,47.6,1.880e-64,250.0
n57,n69,46.3,3.110e-59,232.0
n57,n7,48.1,2.900e-65,252.0
n57,n70,45.7,7.160e-56,221.0
n57,n71,45.6,3.140e-63,246.0
n57,n72,56.8,1.480e-77,293.0
n57,n73,55.3,1.030e-78,297.0
n57,n74,57.9,4.610e-79,298.0
n57,n75,48.6,1.950e-61,240.0
n57,n76,46.1,2.300e-62,243.0
n57,n77,46.6,3.550e-63,245.0
n57,n78,55.4,2.530e-77,292.0
n57,n79,32.1,5.180e-22,109.0
n57,n8,55.3,2.620e-74,282.0
n57,n80,55.0,7.620e-74,281.0
n57,n81,64.0,5.810e-90,334.0
n57,n82,36.8,4.230e-32,142.0
n57,n83,48.8,9.040e-59,231.0
n57,n86,46.6,2.610e-64,249.0
n57,n87,55.9,6.230e-76,288.0
n57,n88,40.2,4.210e-48,195.0
n57,n89,48.0,7.640e-66,254.0
n57,n9,58.1,1.430e-80,303.0
n58,n59,39.0,2.760e-51,206.0
n58,n6,59.0,8.820e-87,324.0
n58,n60,37.7,7.550e-49,198.0
n58,n61,38.1,6.830e-50,201.0
n58,n62,54.8,4.570e-74,282.0
n58,n64,51.2,4.050e-67,258.0
n58,n66,42.8,9.840e-57,224.0
n58,n67,34.6,1.210e-30,138.0
n58,n68,41.9,8.900e-58,228.0
n58,n69,43.8,8.050e-53,211.0
n58,n7,41.8,7.050e-55,218.0
n58,n70,44.0,1.140e-57,227.0
n58,n71,39.6,5.930e-54,215.0
n58,n72,50.3,6.350e-72,275.0
