source,target,pct_id,evalue,bits
n4,n70,50.7,1.870e-77,279.0
n4,n71,52.9,2.600e-87,312.0
n4,n72,45.8,2.530e-66,242.0
n4,n73,44.6,1.180e-63,233.0
n4,n74,51.7,4.610e-76,275.0
n4,n75,57.3,1.530e-87,313.0
n4,n76,48.1,1.870e-77,279.0
n4,n77,48.8,8.970e-80,287.0
n4,n78,46.6,1.340e-67,247.0
n4,n79,32.2,7.700e-31,124.0
n4,n8,49.3,4.930e-70,255.0
n4,n80,49.5,5.270e-72,261.0
n4,n81,49.3,9.600e-74,267.0
n4,n82,36.2,8.210e-41,158.0
n4,n83,38.8,1.590e-52,196.0
n4,n86,54.7,1.750e-83,299.0
n4,n87,46.2,1.490e-66,243.0
n4,n88,49.3,1.340e-67,247.0
n4,n89,49.3,1.290e-78,283.0
n4,n9,47.0,2.890e-70,255.0
n40,n44,30.4,1.080e-24,104.0
n40,n46,30.4,1.080e-24,104.0
n40,n54,31.6,6.310e-25,105.0
n40,n62,30.1,1.970e-18,83.0
n40,n63,46.9,3.780e-70,255.0
n40,n73,30.2,1.970e-18,83.0
n40,n78,30.6,1.360e-27,114.0
n40,n8,30.5,1.070e-23,101.0
n40,n80,30.0,9.110e-24,101.0
n40,n81,30.7,4.520e-23,99.0
n40,n82,30.5,9.430e-21,91.0
n41,n42,56.1,2.010e-98,349.0
n41,n43,42.4,1.840e-51,193.0
n41,n44,45.5,3.690e-68,248.0
n41,n45,44.3,1.010e-65,240.0
n41,n46,45.5,3.690e-68,248.0
n41,n47,46.2,1.500e-69,253.0
n41,n5,45.1,9.320e-61,224.0
n41,n50,36.8,3.370e-37,146.0
n41,n51,51.4,1.150e-77,280.0
n41,n52,43.4,2.560e-61,226.0
n41,n53,46.0,2.480e-64,236.0
n41,n54,47.3,6.100e-63,231.0
n41,n55,44.5,2.830e-60,222.0
n41,n56,44.1,5.340e-59,218.0
n41,n57,43.8,5.340e-59,218.0
n41,n58,40.8,2.100e-55,206.0
n41,n59,45.7,1.230e-71,260.0
n41,n6,46.9,1.160e-63,233.0
n41,n60,41.4,9.720e-69,250.0
n41,n61,42.4,7.440e-69,251.0
n41,n62,50.7,3.340e-69,252.0
n41,n64,45.7,6.740e-62,228.0
n41,n66,44.1,1.230e-71,260.0
n41,n67,33.2,2.330e-38,149.0
n41,n68,46.1,4.980e-73,265.0
n41,n69,44.4,1.320e-57,213.0
n41,n7,46.8,7.120e-72,261.0
n41,n70,45.4,1.400e-67,247.0
n41,n71,44.6,5.150e-70,255.0
n41,n72,43.4,3.460e-58,215.0
n41,n73,44.4,2.320e-62,229.0
n41,n74,46.2,3.460e-66,242.0
n41,n75,46.5,1.360e-62,230.0
n41,n76,44.5,3.020e-70,255.0
n41,n77,47.0,4.500e-74,268.0
n41,n78,43.4,2.320e-62,229.0
n41,n79,33.3,2.670e-34,136.0
n41,n8,48.3,1.740e-66,243.0
n41,n80,44.5,4.510e-66,242.0
n41,n81,45.1,4.990e-65,238.0
n41,n82,32.6,2.670e-34,136.0
n41,n83,42.3,1.900e-48,183.0
n41,n86,45.4,4.820e-68,248.0
n41,n87,46.5,1.960e-61,226.0
n41,n88,42.1,4.380e-53,198.0
n41,n89,47.6,1.550e-74,270.0
n41,n9,47.6,1.040e-65,240.0
n42,n43,39.9,2.570e-59,220.0
n42,n44,51.7,9.380e-78,281.0
n42,n45,45.1,8.780e-76,274.0
n42,n46,51.7,9.380e-78,281.0
n42,n47,64.2,7.880e-101,357.0
n42,n5,46.7,5.640e-66,241.0
n42,n50,32.4,7.030e-33,132.0
n42,n51,54.7,3.930e-84,302.0
n42,n52,50.6,2.550e-75,273.0
n42,n53,51.3,1.350e-76,277.0
n42,n54,49.6,2.160e-74,270.0
n42,n55,47.8,2.470e-70,256.0
n42,n56,48.5,1.310e-71,260.0
n42,n57,48.1,3.820e-71,259.0
n42,n58,42.4,4.230e-62,229.0
n42,n59,51.4,6.060e-85,305.0
n42,n6,48.7,3.060e-72,262.0
n42,n60,52.1,3.010e-84,302.0
n42,n61,53.7,8.460e-87,311.0
n42,n62,52.6,2.470e-78,283.0
n42,n64,51.3,5.320e-73,265.0
n42,n66,55.6,2.010e-88,316.0
n42,n67,41.5,2.570e-51,193.0
n42,n68,56.8,4.790e-90,322.0
n42,n69,51.0,3.690e-74,269.0
n42,n7,53.5,1.250e-84,303.0
n42,n70,54.5,2.300e-84,303.0
n42,n71,52.0,2.460e-86,309.0
n42,n72,47.6,1.500e-67,247.0
n42,n73,45.8,2.640e-72,263.0
n42,n74,49.5,1.500e-75,273.0
n42,n75,54.6,6.490e-79,285.0
n42,n76,49.5,2.820e-82,296.0
n42,n77,53.1,4.640e-85,305.0
n42,n78,49.4,2.640e-72,263.0
n42,n79,30.8,7.280e-30,122.0
n42,n8,50.9,1.420e-76,276.0
n42,n80,50.6,6.720e-76,275.0
n42,n81,52.3,3.110e-81,292.0
n42,n82,41.5,8.270e-50,188.0
n42,n83,40.8,1.230e-53,201.0
n42,n86,54.5,1.350e-84,304.0
n42,n87,45.9,3.700e-66,242.0
n42,n88,48.3,3.340e-67,246.0
n42,n89,52.9,6.480e-87,311.0
n42,n9,49.5,6.070e-74,268.0
n43,n44,38.2,4.900e-55,205.0
n43,n45,41.0,6.390e-55,205.0
n43,n46,38.2,4.900e-55,205.0
n43,n47,40.3,9.530e-59,217.0
n43,n5,40.8,7.910e-52,194.0
n43,n51,45.4,3.730e-71,258.0
n43,n52,42.5,2.970e-52,196.0
n43,n53,43.2,4.140e-54,202.0
n43,n54,41.2,1.130e-51,194.0
n43,n55,36.5,5.430e-46,175.0
n43,n56,37.3,6.410e-47,178.0
n43,n57,36.9,1.090e-46,177.0
n43,n58,35.7,9.260e-46,174.0
n43,n59,47.4,8.600e-68,247.0
n43,n6,45.0,7.570e-55,204.0
n43,n60,40.7,1.130e-59,220.0
n43,n61,46.5,6.600e-60,221.0
n43,n62,40.7,9.560e-51,191.0
n43,n64,39.9,8.090e-50,188.0
n43,n66,45.6,1.160e-64,237.0
n43,n67,32.7,6.440e-31,125.0
n43,n68,43.1,1.790e-65,240.0
n43,n69,35.6,4.910e-47,178.0
n43,n7,42.6,2.710e-63,232.0
n43,n70,39.3,5.070e-52,195.0
n43,n71,48.0,4.270e-67,245.0
n43,n72,36.1,4.740e-50,188.0
n43,n73,36.9,2.780e-50,189.0
n43,n74,40.3,8.350e-55,204.0
n43,n75,41.9,1.680e-55,206.0
n43,n76,45.3,2.270e-60,223.0
n43,n77,47.5,5.970e-61,225.0
n43,n78,42.2,2.870e-55,206.0
n43,n8,43.9,4.450e-54,201.0
n43,n80,41.5,7.550e-56,208.0
n43,n81,41.6,8.350e-55,204.0
n43,n82,30.5,2.710e-29,119.0
n43,n83,33.5,2.610e-32,129.0
n43,n86,48.7,2.260e-68,249.0
n43,n87,42.0,1.020e-52,197.0
n43,n88,37.8,8.110e-42,161.0
n43,n89,43.1,5.230e-57,211.0
n43,n9,36.1,3.360e-48,182.0
n44,n45,93.0,2.300e-163,565.0
n44,n46,100.0,1.700e-174,602.0
n44,n47,48.6,1.340e-70,257.0
n44,n5,59.8,1.250e-97,346.0
n44,n50,33.7,4.500e-34,135.0
n44,n51,50.2,4.440e-74,268.0
n44,n52,67.7,1.010e-102,363.0
n44,n53,68.3,7.770e-103,364.0
n44,n54,64.9,8.890e-99,350.0
n44,n55,55.0,1.740e-78,283.0
n44,n56,55.0,4.590e-79,285.0
n44,n57,55.7,1.580e-79,286.0
n44,n58,51.5,1.090e-80,290.0
n44,n59,46.5,2.700e-71,259.0
n44,n6,60.1,9.440e-98,347.0
n44,n60,47.8,1.380e-67,247.0
n44,n61,46.6,9.920e-66,240.0
n44,n62,63.5,8.320e-97,344.0
n44,n63,31.0,2.020e-26,110.0
n44,n64,65.9,5.210e-99,351.0
n44,n66,46.8,4.440e-74,268.0
n44,n67,35.2,1.600e-31,127.0
n44,n68,49.7,5.070e-78,281.0
n44,n69,56.8,2.870e-89,319.0
n44,n7,49.4,2.790e-76,275.0
n44,n70,47.9,8.100e-76,274.0
n44,n71,44.7,1.930e-69,253.0
n44,n72,58.7,2.760e-100,355.0
n44,n73,50.5,2.870e-81,292.0
n44,n74,76.8,1.410e-128,449.0
n44,n75,49.3,2.520e-69,252.0
n44,n76,49.6,4.160e-72,262.0
n44,n77,46.9,1.170e-74,270.0
n44,n78,56.7,2.510e-93,332.0
n44,n79,34.0,9.370e-32,127.0
n44,n8,98.9,7.880e-152,526.0
n44,n80,97.7,5.110e-171,590.0
n44,n81,60.4,3.860e-102,361.0
n44,n82,34.2,1.600e-31,127.0
n44,n83,47.5,3.080e-67,245.0
n44,n86,48.4,1.020e-70,257.0
n44,n87,56.5,1.090e-88,317.0
n44,n88,47.4,1.690e-73,266.0
n44,n89,46.4,4.160e-72,262.0
n44,n9,55.6,7.140e-91,324.0
n45,n46,93.0,2.430e-163,565.0
n45,n47,47.2,2.670e-69,252.0
n45,n5,59.5,4.730e-97,344.0
n45,n50,34.3,9.600e-35,138.0
n45,n51,47.9,8.030e-74,267.0
n45,n52,66.9,7.710e-101,357.0
n45,n53,66.8,1.010e-100,357.0
n45,n54,64.1,5.170e-97,344.0
n45,n55,54.4,2.670e-77,279.0
n45,n56,54.8,5.380e-78,281.0
n45,n57,55.1,2.410e-78,282.0
n45,n58,52.5,5.740e-80,288.0
n45,n59,46.7,6.360e-71,258.0
n45,n6,58.4,1.610e-97,346.0
n45,n60,47.4,2.120e-66,243.0
n45,n61,42.7,1.370e-65,240.0
n45,n62,62.7,1.270e-95,340.0
n45,n63,30.3,9.010e-25,104.0
n45,n64,64.7,3.350e-96,342.0
n45,n66,46.8,5.560e-75,271.0
n45,n67,35.7,1.300e-31,127.0
n45,n68,49.3,1.410e-78,283.0
n45,n69,57.6,2.840e-87,312.0
n45,n7,49.0,3.650e-76,275.0
n45,n70,47.6,5.560e-75,271.0
n45,n71,44.8,2.670e-69,252.0
n45,n72,58.9,3.830e-100,355.0
n45,n73,50.2,6.780e-81,291.0
n45,n74,76.5,2.150e-127,445.0
n45,n75,47.8,3.610e-66,242.0
n45,n76,49.3,5.210e-73,265.0
n45,n77,46.2,9.490e-75,270.0
n45,n78,56.6,6.540e-92,327.0
n45,n79,36.0,6.220e-34,135.0
n45,n8,92.7,1.760e-143,498.0
n45,n80,94.0,3.400e-165,571.0
n45,n81,58.8,1.450e-99,353.0
n45,n82,35.2,3.410e-32,129.0
n45,n83,46.1,6.820e-65,238.0
n45,n86,48.4,7.520e-72,261.0
n45,n87,56.1,2.180e-87,312.0
n45,n88,47.7,1.050e-73,267.0
n45,n89,45.8,9.820e-72,260.0
n45,n9,53.5,7.390e-88,314.0
n46,n47,48.6,1.340e-70,257.0
n46,n5,59.8,1.250e-97,346.0
n46,n50,33.7,4.500e-34,135.0
n46,n51,50.2,4.440e-74,268.0
n46,n52,67.7,1.010e-102,363.0
n46,n53,68.3,7.770e-103,364.0
n46,n54,64.9,8.890e-99,350.0
n46,n55,55.0,1.740e-78,283.0
n46,n56,55.0,4.590e-79,285.0
n46,n57,55.7,1.580e-79,286.0
n46,n58,51.5,1.090e-80,290.0
n46,n59,46.5,2.700e-71,259.0
n46,n6,60.1,9.440e-98,347.0
n46,n60,47.8,1.380e-67,247.0
n46,n61,46.6,9.920e-66,240.0
n46,n62,63.5,8.320e-97,344.0
n46,n63,31.0,2.020e-26,110.0
n46,n64,65.9,5.210e-99,351.0
n46,n66,46.8,4.440e-74,268.0
n46,n67,35.2,1.600e-31,127.0
n46,n68,49.7,5.070e-78,281.0
n46,n69,56.8,2.870e-89,319.0
n46,n7,49.4,2.790e-76,275.0
n46,n70,47.9,8.100e-76,274.0
n46,n71,44.7,1.930e-69,253.0
n46,n72,58.7,2.760e-100,355.0
n46,n73,50.5,2.870e-81,292.0
n46,n74,76.8,1.410e-128,449.0
n46,n75,49.3,2.520e-69,252.0
n46,n76,49.6,4.160e-72,262.0
n46,n77,46.9,1.170e-74,270.0
n46,n78,56.7,2.510e-93,332.0
n46,n79,34.0,9.370e-32,127.0
n46,n8,98.9,7.880e-152,526.0
n46,n80,97.7,5.110e-171,590.0
n46,n81,60.4,3.860e-102,361.0
n46,n82,34.2,1.600e-31,127.0
n46,n83,47.5,3.080e-67,245.0
n46,n86,48.4,1.020e-70,257.0
n46,n87,56.5,1.090e-88,317.0
n46,n88,47.4,1.690e-73,266.0
n46,n89,46.4,4.160e-72,262.0
n46,n9,55.6,7.140e-91,324.0
n47,n49,30.8,6.830e-06,42.0
n47,n5,50.4,9.940e-71,257.0
n47,n50,32.5,5.360e-35,138.0
n47,n51,52.8,2.150e-76,276.0
n47,n52,48.3,2.550e-69,252.0
n47,n53,50.2,1.440e-72,263.0
n47,n54,50.0,7.920e-71,257.0
n47,n55,47.9,8.200e-68,247.0
n47,n56,48.7,5.680e-69,251.0
n47,n57,47.9,4.810e-68,248.0
n47,n58,43.1,1.450e-64,236.0
n47,n59,50.5,8.740e-78,280.0
n47,n6,50.4,8.330e-70,254.0
n47,n60,46.1,7.920e-71,257.0
n47,n61,47.3,2.230e-73,266.0
n47,n62,52.1,2.460e-72,262.0
n47,n64,47.9,2.470e-64,236.0
n47,n66,48.5,8.180e-76,274.0
n47,n67,38.7,2.570e-45,173.0
n47,n68,49.1,3.320e-77,278.0
n47,n69,47.4,4.070e-67,245.0
n47,n7,49.7,6.880e-75,271.0
n47,n70,52.3,6.260e-76,274.0
n47,n71,52.6,5.850e-82,294.0
n47,n72,45.0,3.120e-67,245.0
n47,n73,43.5,6.080e-63,231.0
n47,n74,51.3,3.220e-72,262.0
n47,n75,61.8,1.300e-97,346.0
n47,n76,47.2,1.000e-73,267.0
n47,n77,47.9,4.490e-74,268.0
n47,n78,46.9,2.160e-68,249.0
n47,n79,32.2,1.730e-33,133.0
n47,n8,51.8,7.070e-68,247.0
n47,n80,47.9,2.550e-69,252.0
n47,n81,51.3,1.180e-74,270.0
n47,n82,41.5,2.570e-45,173.0
n47,n83,39.0,1.550e-50,190.0
n47,n86,52.6,1.140e-77,280.0
n47,n87,44.3,4.970e-65,238.0
n47,n88,41.0,5.700e-53,198.0
n47,n89,48.1,1.760e-70,256.0
n47,n9,47.9,7.680e-69,251.0
n48,n49,30.1,4.610e-30,122.0
n49,n84,30.4,2.900e-29,119.0
n49,n85,35.5,2.620e-30,122.0
n5,n50,30.9,1.360e-27,114.0
n5,n51,47.7,1.700e-70,256.0
n5,n52,65.4,4.570e-100,354.0
n5,n53,67.3,2.860e-102,362.0
n5,n54,61.9,3.170e-93,332.0
n5,n55,59.1,3.400e-87,312.0
n5,n56,59.2,6.850e-88,314.0
n5,n57,59.2,6.850e-88,314.0
n5,n58,60.3,5.990e-92,327.0
n5,n59,44.9,9.010e-64,234.0
n5,n6,79.2,3.140e-133,465.0
n5,n60,41.9,2.150e-57,213.0
n5,n61,41.0,6.680e-59,218.0
n5,n62,68.2,2.590e-103,365.0
n5,n64,66.8,9.220e-101,357.0
n5,n66,44.3,3.660e-65,238.0
n5,n67,32.3,5.520e-29,118.0
n5,n68,46.2,1.030e-67,247.0
n5,n69,50.2,4.310e-74,268.0
n5,n7,46.6,2.990e-67,245.0
n5,n70,50.2,9.940e-71,257.0
n5,n71,48.1,6.030e-68,248.0
n5,n72,61.4,8.340e-102,360.0
n5,n73,58.1,8.650e-91,324.0
n5,n74,58.4,1.430e-93,333.0
n5,n75,47.2,3.100e-64,235.0
n5,n76,44.7,3.100e-64,235.0
n5,n77,46.7,7.120e-69,251.0
n5,n78,57.5,7.320e-90,320.0
n5,n79,32.3,1.900e-29,120.0
n5,n8,61.0,2.430e-93,332.0
n5,n80,60.1,1.250e-97,346.0
n5,n81,63.4,2.340e-104,369.0
n5,n82,33.9,2.560e-34,136.0
n5,n83,53.6,6.430e-78,281.0
n5,n86,49.5,6.670e-67,244.0
n5,n87,61.1,1.470e-98,349.0
n5,n88,43.7,2.710e-60,222.0
n5,n89,44.7,3.660e-65,238.0
n5,n9,59.0,8.350e-94,334.0
n50,n52,31.1,7.090e-31,124.0
n50,n53,31.8,3.760e-32,129.0
n50,n54,32.1,4.600e-30,122.0
n50,n55,30.8,1.060e-26,111.0
n50,n56,31.6,7.340e-28,114.0
n50,n57,30.8,6.210e-27,111.0
n50,n58,30.5,8.970e-26,107.0
n50,n59,32.1,1.380e-34,137.0
n50,n60,32.1,2.440e-31,126.0
n50,n61,31.7,6.850e-34,134.0
n50,n62,34.7,8.950e-34,134.0
n50,n64,31.5,2.280e-29,119.0
n50,n66,31.6,8.100e-35,138.0
n50,n67,33.2,8.100e-35,138.0
n50,n68,31.8,3.080e-34,136.0
n50,n69,32.3,1.430e-31,127.0
n50,n7,32.7,7.430e-37,144.0
n50,n70,32.9,1.530e-33,133.0
n50,n74,32.1,4.160e-31,125.0
n50,n75,32.9,1.090e-31,127.0
n50,n76,32.7,2.520e-36,143.0
n50,n77,32.7,1.480e-36,143.0
n50,n78,33.1,4.600e-30,122.0
n50,n79,85.4,1.430e-140,489.0
n50,n8,33.7,3.000e-34,136.0
n50,n80,33.9,1.380e-34,137.0
n50,n81,30.5,4.160e-31,125.0
n50,n82,30.2,1.090e-31,127.0
n50,n83,30.8,5.260e-26,108.0
n50,n86,31.7,4.440e-33,132.0
n50,n87,30.1,8.110e-27,111.0
n50,n88,32.1,3.290e-28,116.0
n50,n89,34.9,2.780e-35,139.0
n50,n9,32.6,5.750e-32,128.0
n51,n52,50.0,6.880e-70,254.0
n51,n53,48.5,3.090e-70,255.0
n51,n54,47.6,2.890e-68,249.0
n51,n55,46.4,9.940e-69,250.0
n51,n56,46.4,9.940e-69,250.0
n51,n57,46.4,5.830e-69,251.0
n51,n58,40.9,6.040e-58,215.0
n51,n59,65.9,1.850e-107,379.0
n51,n6,52.3,1.370e-72,263.0
n51,n60,61.8,1.740e-97,346.0
n51,n61,57.5,2.590e-101,359.0
n51,n62,48.5,3.780e-68,248.0
n51,n64,51.9,1.250e-71,260.0
n51,n66,56.1,7.540e-101,357.0
n51,n67,34.9,1.270e-39,154.0
n51,n68,57.9,9.520e-104,367.0
n51,n69,46.7,7.630e-61,224.0
n51,n7,56.6,6.180e-100,354.0
n51,n70,49.8,2.440e-75,272.0
n51,n71,60.6,2.110e-111,392.0
n51,n72,44.3,2.990e-65,239.0
n51,n73,46.0,7.610e-69,251.0
n51,n74,49.1,7.860e-74,267.0
n51,n75,53.6,1.250e-71,260.0
n51,n76,57.3,4.420e-101,358.0
n51,n77,58.7,1.160e-101,360.0
n51,n78,46.4,8.990e-70,254.0
n51,n79,30.2,3.460e-29,119.0
n51,n8,52.6,1.240e-72,263.0
n51,n80,49.1,7.350e-72,261.0
n51,n81,47.2,8.990e-70,254.0
n51,n82,33.1,4.070e-38,149.0
n51,n83,39.5,2.630e-45,173.0
n51,n86,67.8,8.590e-113,397.0
n51,n87,43.5,7.630e-61,224.0
n51,n88,43.7,6.910e-54,201.0
n51,n89,61.8,3.270e-104,368.0
n51,n9,46.0,1.600e-66,243.0
n52,n53,91.2,4.030e-140,487.0
n52,n54,68.8,9.370e-105,370.0
n52,n55,62.7,7.700e-91,324.0
n52,n56,62.3,7.700e-91,324.0
n52,n57,62.7,5.890e-91,324.0
n52,n58,55.4,4.840e-77,278.0
n52,n59,47.0,1.790e-63,233.0
n52,n6,70.3,1.550e-108,382.0
n52,n60,50.6,7.490e-70,254.0
n52,n61,49.8,1.280e-69,253.0
n52,n62,71.7,5.670e-110,387.0
n52,n64,67.7,2.910e-106,375.0
n52,n66,53.0,2.040e-75,272.0
n52,n67,34.3,9.560e-33,131.0
n52,n68,51.8,1.560e-75,273.0
n52,n69,55.1,5.720e-78,281.0
n52,n7,49.4,6.030e-71,258.0
n52,n70,51.1,3.250e-73,265.0
n52,n71,47.0,9.480e-65,237.0
n52,n72,68.6,1.450e-105,372.0
n52,n73,60.1,1.830e-92,329.0
n52,n74,65.4,5.880e-99,351.0
n52,n75,47.0,4.870e-61,225.0
n52,n76,50.0,8.000e-72,260.0
n52,n77,50.9,5.540e-73,264.0
n52,n78,64.2,6.950e-100,354.0
n52,n79,30.8,3.180e-28,116.0
n52,n8,67.3,7.480e-102,360.0
n52,n80,68.1,3.940e-103,364.0
n52,n81,73.6,2.010e-115,405.0
n52,n82,34.4,1.860e-36,143.0
n52,n83,53.1,8.000e-72,260.0
n52,n86,48.5,3.850e-66,242.0
n52,n87,62.0,6.960e-92,327.0
n52,n88,45.3,8.870e-63,230.0
n52,n89,47.0,1.620e-64,236.0
n52,n9,59.8,4.950e-92,328.0
n53,n54,69.5,1.600e-104,369.0
n53,n55,62.3,1.190e-91,326.0
n53,n56,62.5,6.960e-92,327.0
n53,n57,62.9,5.330e-92,327.0
n53,n58,56.0,5.180e-79,284.0
n53,n59,47.0,1.120e-65,240.0
n53,n6,70.3,3.130e-109,385.0
n53,n60,48.5,4.860e-69,251.0
n53,n61,47.7,5.370e-68,248.0
n53,n62,74.8,5.850e-115,404.0
n53,n64,70.0,5.870e-107,377.0
n53,n66,51.3,8.550e-74,267.0
n53,n67,33.6,4.290e-33,132.0
n53,n68,50.6,1.720e-74,269.0
n53,n69,53.2,1.970e-78,282.0
n53,n7,48.5,2.290e-70,256.0
n53,n70,53.3,1.320e-74,270.0
n53,n71,47.0,5.020e-66,241.0
n53,n72,70.9,6.930e-108,380.0
n53,n73,62.2,6.090e-96,341.0
n53,n74,65.6,1.310e-98,349.0
n53,n75,47.4,5.200e-63,231.0
n53,n76,49.1,4.390e-70,255.0
n53,n77,50.0,2.330e-71,259.0
n53,n78,64.2,2.640e-99,352.0
n53,n79,32.2,1.530e-30,123.0
n53,n8,67.6,1.670e-101,359.0
n53,n80,68.3,8.770e-103,363.0
n53,n81,74.0,1.650e-117,412.0
n53,n82,34.5,1.580e-35,140.0
n53,n83,55.4,1.320e-74,270.0
n53,n86,47.3,5.940e-67,244.0
n53,n87,62.7,5.700e-94,334.0
n53,n88,44.9,1.510e-62,230.0
n53,n89,45.5,1.240e-64,236.0
n53,n9,63.2,1.490e-96,343.0
n54,n55,63.1,1.400e-92,329.0
n54,n56,63.5,1.650e-93,332.0
n54,n57,63.5,2.820e-93,332.0
n54,n58,53.3,4.230e-73,265.0
n54,n59,44.9,1.780e-63,233.0
n54,n6,64.6,9.440e-98,347.0
n54,n60,44.3,8.270e-61,224.0
n54,n61,45.9,3.240e-65,238.0
n54,n62,70.2,2.900e-106,375.0
n54,n64,61.8,1.490e-94,336.0
n54,n66,48.1,1.190e-67,247.0
n54,n67,33.7,9.530e-33,131.0
n54,n68,49.4,2.840e-69,252.0
n54,n69,51.2,3.030e-71,258.0
n54,n7,48.1,6.240e-68,248.0
n54,n70,49.1,8.810e-71,257.0
n54,n71,43.4,3.710e-61,225.0
n54,n72,65.3,1.440e-97,346.0
n54,n73,59.1,1.770e-87,312.0
n54,n74,60.7,1.000e-90,323.0
n54,n75,46.6,8.840e-63,230.0
n54,n76,48.3,3.140e-68,248.0
n54,n77,46.1,8.540e-66,240.0
n54,n78,65.7,1.310e-98,349.0
n54,n79,31.0,4.140e-28,115.0
n54,n8,64.5,6.550e-98,347.0
n54,n80,64.9,9.990e-99,350.0
n54,n81,68.2,1.350e-103,366.0
n54,n82,33.2,3.620e-32,129.0
n54,n83,51.9,8.810e-71,257.0
n54,n86,45.7,2.330e-63,232.0
n54,n87,63.3,2.020e-91,325.0
n54,n88,44.2,5.930e-59,218.0
n54,n89,43.4,2.180e-61,226.0
n54,n9,62.0,1.300e-92,330.0
n55,n56,97.7,3.040e-148,514.0
n55,n57,98.4,3.590e-149,517.0
n55,n58,56.8,1.030e-79,287.0
n55,n59,45.5,8.470e-66,240.0
n55,n6,59.3,2.580e-87,312.0
n55,n60,45.0,3.010e-63,232.0
n55,n61,45.3,4.200e-65,238.0
n55,n62,64.1,1.750e-95,339.0
n55,n63,30.9,1.790e-23,100.0
n55,n64,56.3,2.370e-84,302.0
n55,n66,46.4,2.910e-66,242.0
n55,n67,34.9,1.050e-31,127.0
n55,n68,47.2,9.050e-68,247.0
n55,n69,46.3,5.140e-63,231.0
n55,n7,47.7,1.640e-68,250.0
n55,n70,46.1,5.320e-60,221.0
n55,n71,45.2,1.310e-66,243.0
n55,n72,56.2,3.200e-81,292.0
n55,n73,54.9,3.790e-82,295.0
n55,n74,57.1,3.790e-82,295.0
n55,n75,48.6,2.460e-65,239.0
n55,n76,45.7,1.110e-65,240.0
n55,n77,46.3,1.310e-66,243.0
n55,n78,55.0,1.220e-80,290.0
n55,n79,31.3,3.260e-25,106.0
n55,n8,54.6,2.190e-77,279.0
n55,n80,54.2,6.250e-77,277.0
n55,n81,62.9,2.140e-93,332.0
n55,n82,36.0,5.920e-35,138.0
n55,n83,48.3,9.690e-62,227.0
n55,n86,46.2,1.180e-67,247.0
n55,n87,56.2,3.540e-80,288.0
n55,n88,39.8,6.960e-52,194.0
n55,n89,48.1,7.400e-70,254.0
n55,n9,57.8,4.960e-84,301.0
n56,n57,98.4,2.750e-149,518.0
n56,n58,58.3,4.940e-82,294.0
n56,n59,45.5,4.970e-66,241.0
n56,n6,59.9,8.850e-88,314.0
n56,n60,45.6,2.730e-64,235.0
n56,n61,46.3,5.870e-67,244.0
n56,n62,64.7,6.020e-96,341.0
n56,n63,31.1,3.600e-24,102.0
n56,n64,57.9,4.320e-86,308.0
n56,n66,47.6,1.180e-67,247.0
n56,n67,35.3,2.750e-32,129.0
n56,n68,48.0,1.070e-68,250.0
n56,n69,46.3,6.070e-64,234.0
n56,n7,48.5,2.530e-69,252.0
n56,n70,46.8,6.280e-61,224.0
n56,n71,45.2,7.660e-67,244.0
n56,n72,56.4,1.440e-81,293.0
n56,n73,56.0,1.540e-83,299.0
n56,n74,57.1,4.940e-82,294.0
n56,n75,49.8,1.710e-66,243.0
n56,n76,46.1,8.470e-66,240.0
n56,n77,46.6,2.630e-67,245.0
n56,n78,55.4,5.470e-81,291.0
n56,n79,32.1,2.260e-26,109.0
n56,n8,54.6,5.770e-78,281.0
n56,n80,54.6,1.260e-77,280.0
n56,n81,64.3,1.130e-94,336.0
n56,n82,36.0,3.470e-35,139.0
n56,n83,49.0,5.140e-63,231.0
n56,n86,46.2,2.630e-67,245.0
n56,n87,56.6,1.440e-81,293.0
n56,n88,40.6,1.070e-52,197.0
n56,n89,48.0,1.650e-69,253.0
n56,n9,59.3,9.030e-86,307.0
n57,n58,57.9,3.200e-81,292.0
n57,n59,45.5,8.470e-66,240.0
n57,n6,59.9,8.850e-88,314.0
n57,n60,44.9,2.310e-63,232.0
n57,n61,45.5,4.970e-66,241.0
n57,n62,64.7,3.530e-96,341.0
n57,n63,31.4,3.600e-24,102.0
n57,n64,57.1,2.140e-85,305.0
n57,n66,47.2,1.540e-67,246.0
n57,n67,35.7,5.540e-33,131.0
n57,n68,47.6,1.400e-68,250.0
n57,n69,45.9,8.770e-63,230.0
n57,n7,48.1,2.530e-69,252.0
n57,n70,45.7,5.320e-60,221.0
n57,n71,45.2,1.310e-66,243.0
n57,n72,56.8,1.100e-81,293.0
n57,n73,55.3,7.630e-83,297.0
n57,n74,57.9,3.420e-83,298.0
n57,n75,48.6,1.450e-65,240.0
n57,n76,46.1,1.710e-66,243.0
n57,n77,46.6,2.630e-67,245.0
n57,n78,55.4,1.880e-81,292.0
n57,n79,30.3,1.050e-23,101.0
n57,n8,55.3,1.980e-78,282.0
n57,n80,55.0,5.660e-78,281.0
n57,n81,64.0,4.310e-94,334.0
n57,n82,36.8,3.140e-36,142.0
n57,n83,48.8,6.710e-63,231.0
n57,n86,46.2,1.180e-67,247.0
n57,n87,55.9,4.630e-80,288.0
n57,n88,39.8,5.330e-52,195.0
n57,n89,48.0,5.670e-70,254.0
